"date","brl"
"2019/05/02",3.967699
"2019/05/03",3.939041
"2019/05/04",3.939041
"2019/05/05",3.938099
"2019/05/06",3.969697
"2019/05/07",3.970198
"2019/05/08",3.927797
"2019/05/09",3.946897
"2019/05/10",3.957204
"2019/05/11",3.957204
"2019/05/12",3.961197
"2019/05/13",3.99405
"2019/05/14",3.976602
"2019/05/15",4.001405
"2019/05/16",4.0477
"2019/05/17",4.099204
"2019/05/18",4.099204
"2019/05/19",4.098901
"2019/05/20",4.096403
"2019/05/21",4.039499
"2019/05/22",4.040399
"2019/05/23",4.042302
"2019/05/24",4.022604
"2019/05/25",4.022304
"2019/05/26",4.0227
"2019/05/27",4.043599
"2019/05/28",4.025102
"2019/05/29",3.974898
"2019/05/30",3.981495
"2019/05/31",3.925041
"2019/06/01",3.925041
"2019/06/02",3.925702
"2019/06/03",3.885605
"2019/06/04",3.8551
"2019/06/05",3.880904
"2019/06/06",3.879896
"2019/06/07",3.877504
"2019/06/08",3.877504
"2019/06/09",3.877981
"2019/06/10",3.885998
"2019/06/11",3.856597
"2019/06/12",3.8674
"2019/06/13",3.8497
"2019/06/14",3.896504
"2019/06/15",3.887704
"2019/06/16",3.896018
"2019/06/17",3.888502
"2019/06/18",3.860957
"2019/06/19",3.83895
"2019/06/20",3.839198
"2019/06/21",3.822041
"2019/06/22",3.822041
"2019/06/23",3.822008
"2019/06/24",3.827097
"2019/06/25",3.846996
"2019/06/26",3.844399
"2019/06/27",3.819501
"2019/06/28",3.851041
"2019/06/29",3.851041
"2019/06/30",3.851028
"2019/07/01",3.841099
"2019/07/02",3.845399
"2019/07/03",3.826503
"2019/07/04",3.802297
"2019/07/05",3.822041
"2019/07/06",3.822041
"2019/07/07",3.819302
"2019/07/08",3.802699
"2019/07/09",3.800494
"2019/07/10",3.75385
"2019/07/11",3.756304
"2019/07/12",3.738404
"2019/07/13",3.738404
"2019/07/14",3.7359
"2019/07/15",3.755203
"2019/07/16",3.768703
"2019/07/17",3.763299
"2019/07/18",3.718894
"2019/07/19",3.748204
"2019/07/20",3.74395
"2019/07/21",3.747401
"2019/07/22",3.741297
"2019/07/23",3.773905
"2019/07/24",3.772797
"2019/07/25",3.778801
"2019/07/26",3.776204
"2019/07/27",3.776204
"2019/07/28",3.774984
"2019/07/29",3.781602
"2019/07/30",3.790806
"2019/07/31",3.813198
"2019/08/01",3.838801
"2019/08/02",3.887304
"2019/08/03",3.887304
"2019/08/04",3.885402
"2019/08/05",3.974598
"2019/08/06",3.960198
"2019/08/07",3.968901
"2019/08/08",3.919102
"2019/08/09",3.941704
"2019/08/10",3.941704
"2019/08/11",3.941701
"2019/08/12",3.985402
"2019/08/13",3.963902
"2019/08/14",4.0518
"2019/08/15",3.9916
"2019/08/16",4.005904
"2019/08/17",4.005904
"2019/08/18",4.006102
"2019/08/19",4.074698
"2019/08/20",4.0532
"2019/08/21",4.025498
"2019/08/22",4.069501
"2019/08/23",4.120204
"2019/08/24",4.08735
"2019/08/25",4.127697
"2019/08/26",4.155102
"2019/08/27",4.12645
"2019/08/28",4.1692
"2019/08/29",4.169605
"2019/08/30",4.145404
"2019/08/31",4.145404
"2019/09/01",4.145397
"2019/09/02",4.185901
"2019/09/03",4.166602
"2019/09/04",4.094704
"2019/09/05",4.107498
"2019/09/06",4.061904
"2019/09/07",4.06995
"2019/09/08",4.062804
"2019/09/09",4.094901
"2019/09/10",4.080968
"2019/09/11",4.06785
"2019/09/12",4.060397
"2019/09/13",4.085104
"2019/09/14",4.085104
"2019/09/15",4.085698
"2019/09/16",4.080803
"2019/09/17",4.077502
"2019/09/18",4.110896
"2019/09/19",4.168103
"2019/09/20",4.147204
"2019/09/21",4.147204
"2019/09/22",4.149799
"2019/09/23",4.162984
"2019/09/24",4.163197
"2019/09/25",4.148601
"2019/09/26",4.170697
"2019/09/27",4.159104
"2019/09/28",4.17005
"2019/09/29",4.158597
"2019/09/30",4.156299
"2019/10/01",4.1561
"2019/10/02",4.12805
"2019/10/03",4.0844
"2019/10/04",4.057104
"2019/10/05",4.057404
"2019/10/06",4.056101
"2019/10/07",4.106601
"2019/10/08",4.09455
"2019/10/09",4.109797
"2019/10/10",4.109898
"2019/10/11",4.113304
"2019/10/12",4.113304
"2019/10/13",4.109755
"2019/10/14",4.125199
"2019/10/15",4.180104
"2019/10/16",4.150099
"2019/10/17",4.162604
"2019/10/18",4.112704
"2019/10/19",4.112704
"2019/10/20",4.112603
"2019/10/21",4.128351
"2019/10/22",4.079902
"2019/10/23",4.034602
"2019/10/24",4.040801
"2019/10/25",4.004504
"2019/10/26",4.004504
"2019/10/27",4.0031
"2019/10/28",3.990301
"2019/10/29",3.998201
"2019/10/30",3.987697
"2019/10/31",4.017504
"2019/11/01",3.990304
"2019/11/02",3.989604
"2019/11/03",3.989596
"2019/11/04",4.0123
"2019/11/05",3.9935
"2019/11/06",4.083801
"2019/11/07",4.101033
"2019/11/08",4.163504
"2019/11/09",4.163504
"2019/11/10",4.163351
"2019/11/11",4.152801
"2019/11/12",4.169397
"2019/11/13",4.170098
"2019/11/14",4.195796
"2019/11/15",4.196204
"2019/11/16",4.197291
"2019/11/17",4.19525
"2019/11/18",4.217899
"2019/11/19",4.1932
"2019/11/20",4.196497
"2019/11/21",4.193207
"2019/11/22",4.196504
"2019/11/23",4.196504
"2019/11/24",4.196504
"2019/11/25",4.226903
"2019/11/26",4.233297
"2019/11/27",4.264197
"2019/11/28",4.189499
"2019/11/29",4.24025
"2019/11/30",4.239845
"2019/12/01",4.236596
"2019/12/02",4.223799
"2019/12/03",4.2055
"2019/12/04",4.207702
"2019/12/05",4.186105
"2019/12/06",4.141404
"2019/12/07",4.141404
"2019/12/08",4.14135
"2019/12/09",4.142697
"2019/12/10",4.146102
"2019/12/11",4.125198
"2019/12/12",4.090824
"2019/12/13",4.108404
"2019/12/14",4.108404
"2019/12/15",4.10825
"2019/12/16",4.063398
"2019/12/17",4.071697
"2019/12/18",4.063262
"2019/12/19",4.070402
"2019/12/20",4.100474
"2019/12/21",4.100474
"2019/12/22",4.10235
"2019/12/23",4.083502
"2019/12/24",4.084297
"2019/12/25",4.08445
"2019/12/26",4.054899
"2019/12/27",4.046632
"2019/12/28",4.046632
"2019/12/29",4.04475
"2019/12/30",4.019281
"2019/12/31",4.019969
"2020/01/01",4.019699
"2020/01/02",4.024897
"2020/01/03",4.066804
"2020/01/04",4.066804
"2020/01/05",4.057198
"2020/01/06",4.061898
"2020/01/07",4.067699
"2020/01/08",4.064398
"2020/01/09",4.093604
"2020/01/10",4.095804
"2020/01/11",4.080666
"2020/01/12",4.09295
"2020/01/13",4.147296
"2020/01/14",4.132902
"2020/01/15",4.175702
"2020/01/16",4.185104
"2020/01/17",4.161904
"2020/01/18",4.161904
"2020/01/19",4.161802
"2020/01/20",4.189699
"2020/01/21",4.2124
"2020/01/22",4.182798
"2020/01/23",4.170597
"2020/01/24",4.181404
"2020/01/25",4.181404
"2020/01/26",4.18195
"2020/01/27",4.207698
"2020/01/28",4.194901
"2020/01/29",4.230398
"2020/01/30",4.243701
"2020/01/31",4.282504
"2020/02/01",4.282504
"2020/02/02",4.282803
"2020/02/03",4.248299
"2020/02/04",4.255201
"2020/02/05",4.235196
"2020/02/06",4.2823
"2020/02/07",4.320604
"2020/02/08",4.320604
"2020/02/09",4.320602
"2020/02/10",4.324641
"2020/02/11",4.331442
"2020/02/12",4.355965
"2020/02/13",4.350457
"2020/02/14",4.297604
"2020/02/15",4.297604
"2020/02/16",4.297697
"2020/02/17",4.327981
"2020/02/18",4.356304
"2020/02/19",4.365497
"2020/02/20",4.3938
"2020/02/21",4.389604
"2020/02/22",4.389604
"2020/02/23",4.39025
"2020/02/24",4.388094
"2020/02/25",4.388298
"2020/02/26",4.4506
"2020/02/27",4.486299
"2020/02/28",4.473054
"2020/02/29",4.473054
"2020/03/01",4.478797
"2020/03/02",4.473902
"2020/03/03",4.514699
"2020/03/04",4.5849
"2020/03/05",4.6077
"2020/03/06",4.62665
"2020/03/07",4.627304
"2020/03/08",4.627301
"2020/03/09",4.724403
"2020/03/10",4.643602
"2020/03/11",4.815298
"2020/03/12",4.791703
"2020/03/13",4.859604
"2020/03/14",4.859604
"2020/03/15",4.859593
"2020/03/16",5.0005
"2020/03/17",5.011201
"2020/03/18",5.107612
"2020/03/19",5.095701
"2020/03/20",5.063904
"2020/03/21",5.063904
"2020/03/22",5.05425
"2020/03/23",5.143198
"2020/03/24",5.099601
"2020/03/25",5.035197
"2020/03/26",5.024098
"2020/03/27",5.100504
"2020/03/28",5.100504
"2020/03/29",5.108225
"2020/03/30",5.194203
"2020/03/31",5.204986
"2020/04/01",5.249706
"2020/04/02",5.256797
"2020/04/03",5.346768
"2020/04/04",5.346768
"2020/04/05",5.34983
"2020/04/06",5.286805
"2020/04/07",5.223199
"2020/04/08",5.124975
"2020/04/09",5.107301
"2020/04/10",5.107041
"2020/04/11",5.107041
"2020/04/12",5.106968
"2020/04/13",5.201445
"2020/04/14",5.163503
"2020/04/15",5.238496
"2020/04/16",5.232403
"2020/04/17",5.234204
"2020/04/18",5.236922
"2020/04/19",5.234199
"2020/04/20",5.316904
"2020/04/21",5.316505
"2020/04/22",5.458402
"2020/04/23",5.534596
"2020/04/24",5.59345
"2020/04/25",5.59345
"2020/04/26",5.58185
"2020/04/27",5.654102
"2020/04/28",5.498898
"2020/04/29",5.3363
"2020/04/30",5.487498
"2020/05/01",5.487304
"2020/05/02",5.487404
"2020/05/03",5.480996
"2020/05/04",5.542098
"2020/05/05",5.579596
"2020/05/06",5.7167
"2020/05/07",5.832411
"2020/05/08",5.732404
"2020/05/09",5.732304
"2020/05/10",5.481003
"2020/05/11",5.818599
"2020/05/12",5.886297
"2020/05/13",5.887898
"2020/05/14",5.811012
"2020/05/15",5.856671
"2020/05/16",5.856671
"2020/05/17",5.856701
"2020/05/18",5.720502
"2020/05/19",5.7567
"2020/05/20",5.691973
"2020/05/21",5.553897
"2020/05/22",5.530204
"2020/05/23",5.530204
"2020/05/24",5.530203
"2020/05/25",5.444902
"2020/05/26",5.345498
"2020/05/27",5.274302
"2020/05/28",5.405096
"2020/05/29",5.334904
"2020/05/30",5.334904
"2020/05/31",5.336299
"2020/06/01",5.368
"2020/06/02",5.200795
"2020/06/03",5.0631
"2020/06/04",5.118701
"2020/06/05",4.965428
"2020/06/06",4.965428
"2020/06/07",4.960992
"2020/06/08",4.823096
"2020/06/09",4.8999
"2020/06/10",4.9737
"2020/06/11",4.976501
"2020/06/12",5.049304
"2020/06/13",5.049304
"2020/06/14",5.0493
"2020/06/15",5.156124
"2020/06/16",5.245104
"2020/06/17",5.2294
"2020/06/18",5.378696
"2020/06/19",5.31147
"2020/06/20",5.31147
"2020/06/21",5.311504
"2020/06/22",5.253397
"2020/06/23",5.152601
"2020/06/24",5.348097
"2020/06/25",5.360997
"2020/06/26",5.479041
"2020/06/27",5.479041
"2020/06/28",5.482403
"2020/06/29",5.403602
"2020/06/30",5.463201
"2020/07/01",5.317702
"2020/07/02",5.360396
"2020/07/03",5.312917
"2020/07/04",5.312917
"2020/07/05",5.312898
"2020/07/06",5.355803
"2020/07/07",5.379299
"2020/07/08",5.3441
"2020/07/09",5.339301
"2020/07/10",5.328354
"2020/07/11",5.338468
"2020/07/12",5.328397
"2020/07/13",5.402981
"2020/07/14",5.368301
"2020/07/15",5.370175
"2020/07/16",5.332202
"2020/07/17",5.38681
"2020/07/18",5.38681
"2020/07/19",5.386797
"2020/07/20",5.3292
"2020/07/21",5.171297
"2020/07/22",5.119601
"2020/07/23",5.212099
"2020/07/24",5.23055
"2020/07/25",5.23055
"2020/07/26",5.230602
"2020/07/27",5.144821
"2020/07/28",5.153804
"2020/07/29",5.170303
"2020/07/30",5.155399
"2020/07/31",5.22265
"2020/08/01",5.22265
"2020/08/02",5.2227
"2020/08/03",5.320195
"2020/08/04",5.291698
"2020/08/05",5.2924
"2020/08/06",5.332796
"2020/08/07",5.437325
"2020/08/08",5.438274
"2020/08/09",5.438703
"2020/08/10",5.48202
"2020/08/11",5.381894
"2020/08/12",5.436501
"2020/08/13",5.368502
"2020/08/14",5.422278
"2020/08/15",5.422278
"2020/08/16",5.422304
"2020/08/17",5.509801
"2020/08/18",5.466903
"2020/08/19",5.557905
"2020/08/20",5.557397
"2020/08/21",5.620075
"2020/08/22",5.620075
"2020/08/23",5.620102
"2020/08/24",5.612099
"2020/08/25",5.508895
"2020/08/26",5.608703
"2020/08/27",5.570198
"2020/08/28",5.39145
"2020/08/29",5.39145
"2020/08/30",5.391504
"2020/08/31",5.492397
"2020/09/01",5.398801
"2020/09/02",5.3406
"2020/09/03",5.2914
"2020/09/04",5.302504
"2020/09/05",5.302504
"2020/09/06",5.302497
"2020/09/07",5.299801
"2020/09/08",5.362098
"2020/09/09",5.31038
"2020/09/10",5.32206
"2020/09/11",5.317704
"2020/09/12",5.317704
"2020/09/13",5.317698
"2020/09/14",5.2698
"2020/09/15",5.275806
"2020/09/16",5.237498
"2020/09/17",5.239302
"2020/09/18",5.391304
"2020/09/19",5.391304
"2020/09/20",5.3913
"2020/09/21",5.414101
"2020/09/22",5.471398
"2020/09/23",5.593904
"2020/09/24",5.509905
"2020/09/25",5.56135
"2020/09/26",5.56135
"2020/09/27",5.562597
"2020/09/28",5.6617
"2020/09/29",5.63205
"2020/09/30",5.609901
"2020/10/01",5.643498
"2020/10/02",5.683104
"2020/10/03",5.683104
"2020/10/04",5.683103
"2020/10/05",5.57495
"2020/10/06",5.595303
"2020/10/07",5.612795
"2020/10/08",5.600101
"2020/10/09",5.530502
"2020/10/10",5.530502
"2020/10/11",5.530498
"2020/10/12",5.531199
"2020/10/13",5.569895
"2020/10/14",5.59199
"2020/10/15",5.612699
"2020/10/16",5.648385
"2020/10/17",5.648385
"2020/10/18",5.646299
"2020/10/19",5.607097
"2020/10/20",5.605698
"2020/10/21",5.609303
"2020/10/22",5.5928
"2020/10/23",5.619251
"2020/10/24",5.619251
"2020/10/25",5.619251
"2020/10/26",5.624098
"2020/10/27",5.7062
"2020/10/28",5.746398
"2020/10/29",5.779302
"2020/10/30",5.742904
"2020/10/31",5.742904
"2020/11/01",5.742895
"2020/11/02",5.742599
"2020/11/03",5.757197
"2020/11/04",5.664503
"2020/11/05",5.524896
"2020/11/06",5.364804
"2020/11/07",5.364804
"2020/11/08",5.364803
"2020/11/09",5.3855
"2020/11/10",5.415405
"2020/11/11",5.391501
"2020/11/12",5.458198
"2020/11/13",5.458504
"2020/11/14",5.458504
"2020/11/15",5.458503
"2020/11/16",5.416402
"2020/11/17",5.328699
"2020/11/18",5.363199
"2020/11/19",5.305979
"2020/11/20",5.380104
"2020/11/21",5.380104
"2020/11/22",5.3801
"2020/11/23",5.442103
"2020/11/24",5.374101
"2020/11/25",5.324094
"2020/11/26",5.336802
"2020/11/27",5.344104
"2020/11/28",5.344104
"2020/11/29",5.344103
"2020/11/30",5.332603
"2020/12/01",5.206401
"2020/12/02",5.217804
"2020/12/03",5.152498
"2020/12/04",5.156839
"2020/12/05",5.156839
"2020/12/06",5.156839
"2020/12/07",5.0998
"2020/12/08",5.121198
"2020/12/09",5.171197
"2020/12/10",5.025697
"2020/12/11",5.066204
"2020/12/12",5.066204
"2020/12/13",5.0662
"2020/12/14",5.1192
"2020/12/15",5.082176
"2020/12/16",5.084701
"2020/12/17",5.058403
"2020/12/18",5.102604
"2020/12/19",5.102604
"2020/12/20",5.102598
"2020/12/21",5.122206
"2020/12/22",5.159938
"2020/12/23",5.216797
"2020/12/24",5.216802
"2020/12/25",5.216804
"2020/12/26",5.216804
"2020/12/27",5.216796
"2020/12/28",5.247401
"2020/12/29",5.210097
"2020/12/30",5.194091
"2020/12/31",5.193597
"2021/01/01",5.193404
"2021/01/02",5.193404
"2021/01/03",5.1934
"2021/01/04",5.296798
"2021/01/05",5.285597
"2021/01/06",5.314399
"2021/01/07",5.410295
"2021/01/08",5.418041
"2021/01/09",5.41546
"2021/01/10",5.41546
"2021/01/11",5.489198
"2021/01/12",5.3229
"2021/01/13",5.299396
"2021/01/14",5.197302
"2021/01/15",5.293104
"2021/01/16",5.293371
"2021/01/17",5.293371
"2021/01/18",5.296298
"2021/01/19",5.358203
"2021/01/20",5.292023
"2021/01/21",5.350971
"2021/01/22",5.467104
"2021/01/23",5.467104
"2021/01/24",5.467103
"2021/01/25",5.466961
"2021/01/26",5.355301
"2021/01/27",5.414101
"2021/01/28",5.440644
"2021/01/29",5.462234
"2021/01/30",5.462304
"2021/01/31",5.462299
"2021/02/01",5.431992
"2021/02/02",5.368398
"2021/02/03",5.353499
"2021/02/04",5.427199
"2021/02/05",5.370804
"2021/02/06",5.370804
"2021/02/07",5.3708
"2021/02/08",5.36602
"2021/02/09",5.378203
"2021/02/10",5.386403
"2021/02/11",5.366897
"2021/02/12",5.370104
"2021/02/13",5.370399
"2021/02/14",5.370098
"2021/02/15",5.3695
"2021/02/16",5.370903
"2021/02/17",5.411295
"2021/02/18",5.427304
"2021/02/19",5.382504
"2021/02/20",5.382873
"2021/02/21",5.382901
"2021/02/22",5.464899
"2021/02/23",5.441106
"2021/02/24",5.406239
"2021/02/25",5.531315
"2021/02/26",5.599204
"2021/02/27",5.599204
"2021/02/28",5.599199
"2021/03/01",5.642198
"2021/03/02",5.676601
"2021/03/03",5.619014
"2021/03/04",5.6698
"2021/03/05",5.691104
"2021/03/06",5.691104
"2021/03/07",5.691099
"2021/03/08",5.876104
"2021/03/09",5.802996
"2021/03/10",5.672599
"2021/03/11",5.536302
"2021/03/12",5.55305
"2021/03/13",5.55305
"2021/03/14",5.516071
"2021/03/15",5.615952
"2021/03/16",5.624902
"2021/03/17",5.584602
"2021/03/18",5.56045
"2021/03/19",5.490804
"2021/03/20",5.490804
"2021/03/21",5.496927
"2021/03/22",5.507051
"2021/03/23",5.521902
"2021/03/24",5.621097
"2021/03/25",5.649904
"2021/03/26",5.756204
"2021/03/27",5.756204
"2021/03/28",5.756201
"2021/03/29",5.782505
"2021/03/30",5.773504
"2021/03/31",5.632803
"2021/04/01",5.708901
"2021/04/02",5.708041
"2021/04/03",5.708041
"2021/04/04",5.708054
"2021/04/05",5.664196
"2021/04/06",5.5944
"2021/04/07",5.613601
"2021/04/08",5.568103
"2021/04/09",5.680804
"2021/04/10",5.692604
"2021/04/11",5.680805
"2021/04/12",5.733703
"2021/04/13",5.718403
"2021/04/14",5.654403
"2021/04/15",5.616599
"2021/04/16",5.588609
"2021/04/17",5.58874
"2021/04/18",5.588597
"2021/04/19",5.546802
"2021/04/20",5.569201
"2021/04/21",5.569404
"2021/04/22",5.444702
"2021/04/23",5.476
"2021/04/24",5.476414
"2021/04/25",5.47604
"2021/04/26",5.437102
"2021/04/27",5.452103
"2021/04/28",5.3429
"2021/04/29",5.337898
"2021/04/30",5.438336
"2021/05/01",5.438566
"2021/05/02",5.438403
"2021/05/03",5.439597
"2021/05/04",5.444398
"2021/05/05",5.354201
"2021/05/06",5.276746
"2021/05/07",5.235335
"2021/05/08",5.236512
"2021/05/09",5.236972
"2021/05/10",5.224197
"2021/05/11",5.222798
"2021/05/12",5.304598
"2021/05/13",5.309202
"2021/05/14",5.27195
"2021/05/15",5.27195
"2021/05/16",5.271989
"2021/05/17",5.273202
"2021/05/18",5.260904
"2021/05/19",5.309502
"2021/05/20",5.282804
"2021/05/21",5.366704
"2021/05/22",5.366704
"2021/05/23",5.363298
"2021/05/24",5.320402
"2021/05/25",5.332203
"2021/05/26",5.311974
"2021/05/27",5.2397
"2021/05/28",5.22635
"2021/05/29",5.22635
"2021/05/30",5.226399
"2021/05/31",5.2181
"2021/06/01",5.151297
"2021/06/02",5.076003
"2021/06/03",5.077803
"2021/06/04",5.048788
"2021/06/05",5.048788
"2021/06/06",5.050399
"2021/06/07",5.046901
"2021/06/08",5.036299
"2021/06/09",5.062999
"2021/06/10",5.056007
"2021/06/11",5.116296
"2021/06/12",5.116296
"2021/06/13",5.116302
"2021/06/14",5.060299
"2021/06/15",5.045398
"2021/06/16",5.055798
"2021/06/17",5.008906
"2021/06/18",5.09015
"2021/06/19",5.09015
"2021/06/20",5.0902
"2021/06/21",5.0144
"2021/06/22",4.958903
"2021/06/23",4.966701
"2021/06/24",4.914197
"2021/06/25",4.934504
"2021/06/26",4.934504
"2021/06/27",4.916902
"2021/06/28",4.926302
"2021/06/29",4.956796
"2021/06/30",4.970702
"2021/07/01",5.048479
"2021/07/02",5.06108
"2021/07/03",5.058672
"2021/07/04",5.058905
"2021/07/05",5.091805
"2021/07/06",5.196994
"2021/07/07",5.232301
"2021/07/08",5.2595
"2021/07/09",5.259404
"2021/07/10",5.258735
"2021/07/11",5.259402
"2021/07/12",5.174101
"2021/07/13",5.164098
"2021/07/14",5.071403
"2021/07/15",5.1115
"2021/07/16",5.11545
"2021/07/17",5.11571
"2021/07/18",5.115496
"2021/07/19",5.252398
"2021/07/20",5.220993
"2021/07/21",5.188803
"2021/07/22",5.2012
"2021/07/23",5.200804
"2021/07/24",5.203864
"2021/07/25",5.200804
"2021/07/26",5.176898
"2021/07/27",5.169596
"2021/07/28",5.116302
"2021/07/29",5.081902
"2021/07/30",5.208867
"2021/07/31",5.208867
"2021/08/01",5.208898
"2021/08/02",5.1761
"2021/08/03",5.1983
"2021/08/04",5.169703
"2021/08/05",5.2467
"2021/08/06",5.233504
"2021/08/07",5.239824
"2021/08/08",5.233501
"2021/08/09",5.233298
"2021/08/10",5.190101
"2021/08/11",5.219703
"2021/08/12",5.253705
"2021/08/13",5.249041
"2021/08/14",5.249041
"2021/08/15",5.249009
"2021/08/16",5.261196
"2021/08/17",5.295702
"2021/08/18",5.3801
"2021/08/19",5.415599
"2021/08/20",5.380433
"2021/08/21",5.378483
"2021/08/22",5.380497
"2021/08/23",5.381401
"2021/08/24",5.246599
"2021/08/25",5.212965
"2021/08/26",5.253298
"2021/08/27",5.205041
"2021/08/28",5.205041
"2021/08/29",5.204988
"2021/08/30",5.184602
"2021/08/31",5.150605
"2021/09/01",5.186099
"2021/09/02",5.183301
"2021/09/03",5.191226
"2021/09/04",5.191226
"2021/09/05",5.191297
"2021/09/06",5.171197
"2021/09/07",5.170299
"2021/09/08",5.322098
"2021/09/09",5.197995
"2021/09/10",5.246041
"2021/09/11",5.246041
"2021/09/12",5.245991
"2021/09/13",5.214497
"2021/09/14",5.2404
"2021/09/15",5.2236
"2021/09/16",5.260099
"2021/09/17",5.289104
"2021/09/18",5.289104
"2021/09/19",5.289104
"2021/09/20",5.324405
"2021/09/21",5.270397
"2021/09/22",5.289201
"2021/09/23",5.303403
"2021/09/24",5.335104
"2021/09/25",5.335104
"2021/09/26",5.335396
"2021/09/27",5.391897
"2021/09/28",5.428902
"2021/09/29",5.415801
"2021/09/30",5.443197
"2021/10/01",5.366104
"2021/10/02",5.366104
"2021/10/03",5.3661
"2021/10/04",5.454603
"2021/10/05",5.477403
"2021/10/06",5.493403
"2021/10/07",5.518501
"2021/10/08",5.50835
"2021/10/09",5.511829
"2021/10/10",5.508402
"2021/10/11",5.537598
"2021/10/12",5.533016
"2021/10/13",5.513958
"2021/10/14",5.513696
"2021/10/15",5.459704
"2021/10/16",5.459704
"2021/10/17",5.459702
"2021/10/18",5.512798
"2021/10/19",5.584805
"2021/10/20",5.597803
"2021/10/21",5.659303
"2021/10/22",5.650389
"2021/10/23",5.652299
"2021/10/24",5.650402
"2021/10/25",5.555606
"2021/10/26",5.566605
"2021/10/27",5.536503
"2021/10/28",5.6464
"2021/10/29",5.635804
"2021/10/30",5.635804
"2021/10/31",5.635802
"2021/11/01",5.680203
"2021/11/02",5.680103
"2021/11/03",5.553902
"2021/11/04",5.603201
"2021/11/05",5.543304
"2021/11/06",5.543304
"2021/11/07",5.5433
"2021/11/08",5.544399
"2021/11/09",5.480599
"2021/11/10",5.491401
"2021/11/11",5.399498
"2021/11/12",5.459204
"2021/11/13",5.459204
"2021/11/14",5.459203
"2021/11/15",5.457799
"2021/11/16",5.503702
"2021/11/17",5.530198
"2021/11/18",5.557899
"2021/11/19",5.613604
"2021/11/20",5.613604
"2021/11/21",5.613602
"2021/11/22",5.587201
"2021/11/23",5.572098
"2021/11/24",5.6067
"2021/11/25",5.566601
"2021/11/26",5.609704
"2021/11/27",5.609704
"2021/11/28",5.609702
"2021/11/29",5.6023
"2021/11/30",5.624399
"2021/12/01",5.695634
"2021/12/02",5.646861
"2021/12/03",5.651404
"2021/12/04",5.653734
"2021/12/05",5.653734
"2021/12/06",5.689197
"2021/12/07",5.612799
"2021/12/08",5.5331
"2021/12/09",5.572604
"2021/12/10",5.612904
"2021/12/11",5.612484
"2021/12/12",5.612196
"2021/12/13",5.681304
"2021/12/14",5.682202
"2021/12/15",5.680899
"2021/12/16",5.688904
"2021/12/17",5.696404
"2021/12/18",5.69633
"2021/12/19",5.69633
"2021/12/20",5.743028
"2021/12/21",5.745698
"2021/12/22",5.654498
"2021/12/23",5.675327
"2021/12/24",5.674861
"2021/12/25",5.674861
"2021/12/26",5.674861
"2021/12/27",5.6256
"2021/12/28",5.628973
"2021/12/29",5.704199
"2021/12/30",5.571697
"2021/12/31",5.571304
"2022/01/01",5.571304
"2022/01/02",5.571299
"2022/01/03",5.682401
"2022/01/04",5.677595
"2022/01/05",5.709171
"2022/01/06",5.683896
"2022/01/07",5.635804
"2022/01/08",5.635804
"2022/01/09",5.635804
"2022/01/10",5.6635
"2022/01/11",5.569296
"2022/01/12",5.5347
"2022/01/13",5.528201
"2022/01/14",5.534904
"2022/01/15",5.534904
"2022/01/16",5.534902
"2022/01/17",5.517297
"2022/01/18",5.567203
"2022/01/19",5.4387
"2022/01/20",5.419596
"2022/01/21",5.458704
"2022/01/22",5.458704
"2022/01/23",5.458703
"2022/01/24",5.487597
"2022/01/25",5.444243
"2022/01/26",5.432726
"2022/01/27",5.407074
"2022/01/28",5.368113
"2022/01/29",5.368113
"2022/01/30",5.367599
"2022/01/31",5.304596
"2022/02/01",5.266196
"2022/02/02",5.262399
"2022/02/03",5.284398
"2022/02/04",5.328504
"2022/02/05",5.328504
"2022/02/06",5.328494
"2022/02/07",5.263801
"2022/02/08",5.260033
"2022/02/09",5.236
"2022/02/10",5.250202
"2022/02/11",5.253404
"2022/02/12",5.25398
"2022/02/13",5.25398
"2022/02/14",5.215397
"2022/02/15",5.159395
"2022/02/16",5.137301
"2022/02/17",5.172098
"2022/02/18",5.139041
"2022/02/19",5.139041
"2022/02/20",5.138976
"2022/02/21",5.10397
"2022/02/22",5.058599
"2022/02/23",5.01015
"2022/02/24",5.123699
"2022/02/25",5.163041
"2022/02/26",5.163294
"2022/02/27",5.161999
"2022/02/28",5.159903
"2022/03/01",5.160902
"2022/03/02",5.100102
"2022/03/03",5.032398
"2022/03/04",5.062816
"2022/03/05",5.056623
"2022/03/06",5.064146
"2022/03/07",5.112015
"2022/03/08",5.060398
"2022/03/09",5.013197
"2022/03/10",5.011202
"2022/03/11",5.075041
"2022/03/12",5.075041
"2022/03/13",5.074995
"2022/03/14",5.123101
"2022/03/15",5.164706
"2022/03/16",5.078698
"2022/03/17",5.040901
"2022/03/18",5.02375
"2022/03/19",5.02375
"2022/03/20",5.01955
"2022/03/21",4.936502
"2022/03/22",4.911498
"2022/03/23",4.825695
"2022/03/24",4.827799
"2022/03/25",4.743204
"2022/03/26",4.743173
"2022/03/27",4.743201
"2022/03/28",4.765601
"2022/03/29",4.7577
"2022/03/30",4.771203
"2022/03/31",4.739298
"2022/04/01",4.658887
"2022/04/02",4.660812
"2022/04/03",4.658703
"2022/04/04",4.595298
"2022/04/05",4.652312
"2022/04/06",4.7167
"2022/04/07",4.753598
"2022/04/08",4.699604
"2022/04/09",4.699604
"2022/04/10",4.699603
"2022/04/11",4.695098
